hydrogen_production_rate,bandgap_energy,incident_light_cut_off,particle_size,radiation_source_intensity,specific_surface_area,catalyst_amount,calcination_temperature,calcination_time,Sr,Ti,O,La,Ni,Cu,K,Na,Ta,N,Ba,Fe,Nb,Bi,Br,Cd,S,H,Pb,Sn,Ag,Ca,Cr,Mn,Au,Pd,Pt,B,Mo,C,Pr,Y,Eu,Mg,Tb,In,Ru,Co,Li,Nd,Sm,Gd,Cs,W,Zr,Ce,V,P,Rh,Yb,Cl,Zn,atomic_number_mean,atomic_number_std,atomic_number_range,atomic_radius_mean,atomic_radius_std,atomic_radius_range,atomic_radius_rahm_mean,atomic_radius_rahm_std,atomic_radius_rahm_range,atomic_volume_mean,atomic_volume_std,atomic_volume_range,boiling_point_mean,boiling_point_std,boiling_point_range,bulk_modulus_mean,bulk_modulus_std,bulk_modulus_range,c6_gb_mean,c6_gb_std,c6_gb_range,covalent_radius_cordero_std,covalent_radius_cordero_range,covalent_radius_pyykko_std,covalent_radius_pyykko_range,covalent_radius_pyykko_double_mean,covalent_radius_pyykko_double_std,covalent_radius_pyykko_double_range,covalent_radius_pyykko_triple_mean,covalent_radius_pyykko_triple_std,covalent_radius_pyykko_triple_range,density_mean,density_std,density_range,dipole_polarizability_std,dipole_polarizability_range,electron_negativity_mean,electron_negativity_std,electron_negativity_range,electron_affinity_mean,electron_affinity_std,electron_affinity_range,en_allen_std,en_allen_range,en_ghosh_mean,en_ghosh_std,en_ghosh_range,first_ion_en_std,first_ion_en_range,fusion_enthalpy_mean,gs_bandgap_mean,gs_bandgap_std,gs_energy_mean,gs_energy_std,gs_energy_range,gs_est_bcc_latcnt_mean,gs_est_bcc_latcnt_std,gs_est_bcc_latcnt_range,gs_mag_moment_mean,gs_mag_moment_range,hhi_p_mean,hhi_p_std,hhi_p_range,hhi_r_mean,hhi_r_std,hhi_r_range,heat_capacity_mass_mean,heat_capacity_mass_std,heat_capacity_mass_range,heat_capacity_molar_mean,heat_capacity_molar_std,icsd_volume_mean,icsd_volume_range,heat_of_formation_mean,heat_of_formation_std,heat_of_formation_range,lattice_constant_mean,lattice_constant_std,lattice_constant_range,mendeleev_number_mean,mendeleev_number_std,mendeleev_number_range,melting_point_mean,melting_point_std,melting_point_range,molar_volume_mean,num_unfilled_mean,num_unfilled_std,num_unfilled_range,num_valance_mean,num_valance_std,num_valance_range,num_d_unfilled_mean,num_d_unfilled_std,num_d_unfilled_range,num_d_valence_mean,num_d_valence_std,num_d_valence_range,num_f_unfilled_mean,num_f_valence_mean,num_p_unfilled_mean,num_p_unfilled_std,num_p_unfilled_range,num_p_valence_mean,num_p_valence_std,num_p_valence_range,num_s_unfilled_mean,num_s_unfilled_std,num_s_unfilled_range,period_mean,period_std,period_range,specific_heat_mean,specific_heat_std,specific_heat_range,thermal_conductivity_mean,thermal_conductivity_range,vdw_radius_std,vdw_radius_range,vdw_radius_alvarez_std,vdw_radius_mm3_range,vdw_radius_uff_mean,vdw_radius_uff_std,vdw_radius_uff_range,sound_velocity_mean,sound_velocity_std,octahedral_factor,tolerance_factor,log_hydrogen_production_rate
1790.0,3.34,400,25.0,300.0,149.68,0.01,550.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.571428571428573,11.095135907970056,30.0,152.2291801334607,26.4993339929242,88.0,212.1428571428572,40.81466323141571,108.0,15.85714285714286,7.566818003221536,24.500000000000004,1055.0562857142857,1168.5960221625794,3469.81,69.78551381685024,28.281674850473934,102.3,699.4428571428572,1104.857489009514,3213.3,47.340279264241,129.0,42.80139230998765,122.0,94.14285714285714,36.41204106739799,100.0,86.1865978019753,31.41120802125595,86.0,2.8185714285714285,2.090043667154408,5.983999999999999,64.66747423929432,180.76,2.434285714285714,0.9764053189832466,2.49,1.2724890181886046,0.8259338189708794,2.271978597320232,6.384175989211489,15.665,0.2209583857142857,0.0806682208103295,0.1860667999999999,3.0928916847509145,7.9232,4.432714285714285,0.3145714285714285,0.7705394876583654,-4.1522332955714285,2.0285364642674355,6.535227205,3.233916284714286,0.7295833613610222,2.138060945,3.2142857142857143e-06,2.25e-05,1300.0,1243.2675841162616,3700.0,1285.7142857142858,874.1176309016203,2500.0,0.6685714285714285,0.2447382608554098,0.6120000000000001,26.86771428571428,2.4416608934017328,23.825714285714287,40.89,256.0367142857143,101.35796451010968,342.6,6.092857142857143,2.4626275995118614,7.81,77.0,30.56141357987225,86.0,602.59,645.6812588488002,1878.2,17.335714285714285,2.2857142857142856,2.4907993963089563,8.0,6.0,2.8284271247461903,10.0,1.1428571428571428,2.799416848895061,8.0,1.7142857142857142,3.452298849598449,10.0,0.0,0.0,1.1428571428571428,0.989743318610787,2.0,2.2857142857142856,1.979486637221574,4.0,0.0,0.0,0.0,3.142857142857143,1.124858267715973,3.0,0.7402228443717673,0.3182362950188047,0.778186636867457,25.32639142857143,119.97342,34.47448035748135,97.0,51.13687115806691,118.0,344.4857142857143,36.5203437854038,127.2,2446.172235648052,1858.4061940748752,0.939343359598108,0.900799533013952,3.2530955858490316
2950.0,3.12,780,32.0,300.0,16.88,0.05,180.0,24.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,11.906300852909776,30.0,160.12085218684496,27.44131694365968,68.7985796885917,209.8,48.026659263371634,108.0,17.26,8.324806304052967,23.1,1097.514,1372.6592299125082,3469.81,82.15971934359035,13.99078328129213,37.51952583361509,896.0200000000001,1253.7525647431394,3213.3,55.73365231168688,129.0,50.215535444720686,122.0,89.0,41.182520563948,100.0,81.2,35.902089075707,86.0,2.1054000000000004,1.3311842246661427,3.391,74.52948903621976,180.76,2.5620000000000003,1.0913917720049018,2.49,0.9020681,0.6847581608799853,1.4131135,7.11120411744734,15.665,0.2311193799999999,0.0899774958109059,0.1860667999999999,3.621740155381664,7.9232,4.448,0.0,0.0,-4.745683287,1.926638355259929,6.09241352,3.1762870428000003,0.8283531951513585,2.138060945,4.5e-06,2.25e-05,1360.0,1438.888459888396,3700.0,1220.0,986.7117106835208,2500.0,0.7168,0.2558799718618086,0.6120000000000001,27.9968,1.7778808059034783,25.166,38.72,276.9374,103.43951443157492,309.0,5.904000000000001,1.505291998251502,3.88,73.8,35.204545161101,86.0,627.88,756.3194626611165,1878.2,19.332,2.8,2.712931993250108,8.0,4.8,1.6,4.0,1.6,3.2,8.0,0.4,0.8,2.0,0.0,0.0,1.2,0.9797958971132712,2.0,2.4,1.9595917942265424,4.0,0.0,0.0,0.0,3.0,1.2649110640673518,3.0,0.8123119821204743,0.3343075261185155,0.778186636867457,11.415948,34.97342,40.05695944526993,97.0,57.605555287663016,118.0,346.32,15.410048669618153,46.60000000000002,1919.3464103279616,1965.2313813302087,1.0054621883076835,0.8711007382063196,3.4699692094999595
3980.0,3.11,780,97.0,300.0,20.07,0.05,180.0,24.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,11.906300852909776,30.0,160.12085218684496,27.44131694365968,68.7985796885917,209.8,48.026659263371634,108.0,17.26,8.324806304052967,23.1,1097.514,1372.6592299125082,3469.81,82.15971934359035,13.99078328129213,37.51952583361509,896.0200000000001,1253.7525647431394,3213.3,55.73365231168688,129.0,50.215535444720686,122.0,89.0,41.182520563948,100.0,81.2,35.902089075707,86.0,2.1054000000000004,1.3311842246661427,3.391,74.52948903621976,180.76,2.5620000000000003,1.0913917720049018,2.49,0.9020681,0.6847581608799853,1.4131135,7.11120411744734,15.665,0.2311193799999999,0.0899774958109059,0.1860667999999999,3.621740155381664,7.9232,4.448,0.0,0.0,-4.745683287,1.926638355259929,6.09241352,3.1762870428000003,0.8283531951513585,2.138060945,4.5e-06,2.25e-05,1360.0,1438.888459888396,3700.0,1220.0,986.7117106835208,2500.0,0.7168,0.2558799718618086,0.6120000000000001,27.9968,1.7778808059034783,25.166,38.72,276.9374,103.43951443157492,309.0,5.904000000000001,1.505291998251502,3.88,73.8,35.204545161101,86.0,627.88,756.3194626611165,1878.2,19.332,2.8,2.712931993250108,8.0,4.8,1.6,4.0,1.6,3.2,8.0,0.4,0.8,2.0,0.0,0.0,1.2,0.9797958971132712,2.0,2.4,1.9595917942265424,4.0,0.0,0.0,0.0,3.0,1.2649110640673518,3.0,0.8123119821204743,0.3343075261185155,0.778186636867457,11.415948,34.97342,40.05695944526993,97.0,57.605555287663016,118.0,346.32,15.410048669618153,46.60000000000002,1919.3464103279616,1965.2313813302087,1.0054621883076835,0.8711007382063196,3.599992177584098
7680.0,3.08,780,390.0,300.0,70.28,0.05,180.0,24.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,11.906300852909776,30.0,160.12085218684496,27.44131694365968,68.7985796885917,209.8,48.026659263371634,108.0,17.26,8.324806304052967,23.1,1097.514,1372.6592299125082,3469.81,82.15971934359035,13.99078328129213,37.51952583361509,896.0200000000001,1253.7525647431394,3213.3,55.73365231168688,129.0,50.215535444720686,122.0,89.0,41.182520563948,100.0,81.2,35.902089075707,86.0,2.1054000000000004,1.3311842246661427,3.391,74.52948903621976,180.76,2.5620000000000003,1.0913917720049018,2.49,0.9020681,0.6847581608799853,1.4131135,7.11120411744734,15.665,0.2311193799999999,0.0899774958109059,0.1860667999999999,3.621740155381664,7.9232,4.448,0.0,0.0,-4.745683287,1.926638355259929,6.09241352,3.1762870428000003,0.8283531951513585,2.138060945,4.5e-06,2.25e-05,1360.0,1438.888459888396,3700.0,1220.0,986.7117106835208,2500.0,0.7168,0.2558799718618086,0.6120000000000001,27.9968,1.7778808059034783,25.166,38.72,276.9374,103.43951443157492,309.0,5.904000000000001,1.505291998251502,3.88,73.8,35.204545161101,86.0,627.88,756.3194626611165,1878.2,19.332,2.8,2.712931993250108,8.0,4.8,1.6,4.0,1.6,3.2,8.0,0.4,0.8,2.0,0.0,0.0,1.2,0.9797958971132712,2.0,2.4,1.9595917942265424,4.0,0.0,0.0,0.0,3.0,1.2649110640673518,3.0,0.8123119821204743,0.3343075261185155,0.778186636867457,11.415948,34.97342,40.05695944526993,97.0,57.605555287663016,118.0,346.32,15.410048669618153,46.60000000000002,1919.3464103279616,1965.2313813302087,1.0054621883076835,0.8711007382063196,3.885417765110936
8210.0,3.08,780,530.0,300.0,106.59,0.05,180.0,24.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,11.906300852909776,30.0,160.12085218684496,27.44131694365968,68.7985796885917,209.8,48.026659263371634,108.0,17.26,8.324806304052967,23.1,1097.514,1372.6592299125082,3469.81,82.15971934359035,13.99078328129213,37.51952583361509,896.0200000000001,1253.7525647431394,3213.3,55.73365231168688,129.0,50.215535444720686,122.0,89.0,41.182520563948,100.0,81.2,35.902089075707,86.0,2.1054000000000004,1.3311842246661427,3.391,74.52948903621976,180.76,2.5620000000000003,1.0913917720049018,2.49,0.9020681,0.6847581608799853,1.4131135,7.11120411744734,15.665,0.2311193799999999,0.0899774958109059,0.1860667999999999,3.621740155381664,7.9232,4.448,0.0,0.0,-4.745683287,1.926638355259929,6.09241352,3.1762870428000003,0.8283531951513585,2.138060945,4.5e-06,2.25e-05,1360.0,1438.888459888396,3700.0,1220.0,986.7117106835208,2500.0,0.7168,0.2558799718618086,0.6120000000000001,27.9968,1.7778808059034783,25.166,38.72,276.9374,103.43951443157492,309.0,5.904000000000001,1.505291998251502,3.88,73.8,35.204545161101,86.0,627.88,756.3194626611165,1878.2,19.332,2.8,2.712931993250108,8.0,4.8,1.6,4.0,1.6,3.2,8.0,0.4,0.8,2.0,0.0,0.0,1.2,0.9797958971132712,2.0,2.4,1.9595917942265424,4.0,0.0,0.0,0.0,3.0,1.2649110640673518,3.0,0.8123119821204743,0.3343075261185155,0.778186636867457,11.415948,34.97342,40.05695944526993,97.0,57.605555287663016,118.0,346.32,15.410048669618153,46.60000000000002,1919.3464103279616,1965.2313813302087,1.0054621883076835,0.8711007382063196,3.9143960521297863
6360.0,3.06,780,1500.0,300.0,115.86,0.05,180.0,24.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,11.906300852909776,30.0,160.12085218684496,27.44131694365968,68.7985796885917,209.8,48.026659263371634,108.0,17.26,8.324806304052967,23.1,1097.514,1372.6592299125082,3469.81,82.15971934359035,13.99078328129213,37.51952583361509,896.0200000000001,1253.7525647431394,3213.3,55.73365231168688,129.0,50.215535444720686,122.0,89.0,41.182520563948,100.0,81.2,35.902089075707,86.0,2.1054000000000004,1.3311842246661427,3.391,74.52948903621976,180.76,2.5620000000000003,1.0913917720049018,2.49,0.9020681,0.6847581608799853,1.4131135,7.11120411744734,15.665,0.2311193799999999,0.0899774958109059,0.1860667999999999,3.621740155381664,7.9232,4.448,0.0,0.0,-4.745683287,1.926638355259929,6.09241352,3.1762870428000003,0.8283531951513585,2.138060945,4.5e-06,2.25e-05,1360.0,1438.888459888396,3700.0,1220.0,986.7117106835208,2500.0,0.7168,0.2558799718618086,0.6120000000000001,27.9968,1.7778808059034783,25.166,38.72,276.9374,103.43951443157492,309.0,5.904000000000001,1.505291998251502,3.88,73.8,35.204545161101,86.0,627.88,756.3194626611165,1878.2,19.332,2.8,2.712931993250108,8.0,4.8,1.6,4.0,1.6,3.2,8.0,0.4,0.8,2.0,0.0,0.0,1.2,0.9797958971132712,2.0,2.4,1.9595917942265424,4.0,0.0,0.0,0.0,3.0,1.2649110640673518,3.0,0.8123119821204743,0.3343075261185155,0.778186636867457,11.415948,34.97342,40.05695944526993,97.0,57.605555287663016,118.0,346.32,15.410048669618153,46.60000000000002,1919.3464103279616,1965.2313813302087,1.0054621883076835,0.8711007382063196,3.8035253955765325
7290.0,3.04,780,2000.0,300.0,131.87,0.05,180.0,24.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,11.906300852909776,30.0,160.12085218684496,27.44131694365968,68.7985796885917,209.8,48.026659263371634,108.0,17.26,8.324806304052967,23.1,1097.514,1372.6592299125082,3469.81,82.15971934359035,13.99078328129213,37.51952583361509,896.0200000000001,1253.7525647431394,3213.3,55.73365231168688,129.0,50.215535444720686,122.0,89.0,41.182520563948,100.0,81.2,35.902089075707,86.0,2.1054000000000004,1.3311842246661427,3.391,74.52948903621976,180.76,2.5620000000000003,1.0913917720049018,2.49,0.9020681,0.6847581608799853,1.4131135,7.11120411744734,15.665,0.2311193799999999,0.0899774958109059,0.1860667999999999,3.621740155381664,7.9232,4.448,0.0,0.0,-4.745683287,1.926638355259929,6.09241352,3.1762870428000003,0.8283531951513585,2.138060945,4.5e-06,2.25e-05,1360.0,1438.888459888396,3700.0,1220.0,986.7117106835208,2500.0,0.7168,0.2558799718618086,0.6120000000000001,27.9968,1.7778808059034783,25.166,38.72,276.9374,103.43951443157492,309.0,5.904000000000001,1.505291998251502,3.88,73.8,35.204545161101,86.0,627.88,756.3194626611165,1878.2,19.332,2.8,2.712931993250108,8.0,4.8,1.6,4.0,1.6,3.2,8.0,0.4,0.8,2.0,0.0,0.0,1.2,0.9797958971132712,2.0,2.4,1.9595917942265424,4.0,0.0,0.0,0.0,3.0,1.2649110640673518,3.0,0.8123119821204743,0.3343075261185155,0.778186636867457,11.415948,34.97342,40.05695944526993,97.0,57.605555287663016,118.0,346.32,15.410048669618153,46.60000000000002,1919.3464103279616,1965.2313813302087,1.0054621883076835,0.8711007382063196,3.8627870982353443
36600.0,1.95,420,320.0,300.0,12.3,0.1,950.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,28.70261312145638,66.0,133.24028406228166,36.62782771632937,95.0,214.2,47.190677045365646,113.0,16.4,3.868849958320948,11.6,1934.598,2353.1626653540125,5620.6,83.76716132118807,60.12138130488718,172.0,937.02,1436.0526778638728,3713.3,59.56844802410081,141.0,47.69654075506944,117.0,88.4,36.2579646422686,82.0,83.8,37.44542695710653,86.0,5.1138,6.116361545886574,15.846,79.63186658618521,204.76,2.4240000000000004,0.937861397009174,2.34,-0.1093772999999999,1.1242437183374252,2.8611135,6.776176364554841,17.584753744759418,0.2464316,0.0472072679938163,0.1414329999999999,3.821447093908798,8.9572,8.74,2.5748,3.153473094859064,-7.59172401,2.6095063885729006,7.094607634999999,3.2633924932,0.5154317793761144,1.563562239,0.0,0.0,2980.0,3309.6223349500165,9000.0,1880.0,1773.5839421916291,4300.0,0.6666000000000001,0.4103099316370492,0.9,28.0192,1.5611209306136409,23.558,20.06,481.4218,171.44354993104872,532.771,4.3936,1.2470715456620765,3.52,77.2,28.96480623101076,68.0,928.876,1249.7166215842692,3214.2,15.536,4.8,2.712931993250108,7.0,7.6,5.782732917920384,16.0,3.2,3.9698866482558417,9.0,0.8,1.1661903789690602,3.0,0.0,2.8,1.6,1.3564659966250538,3.0,2.0,1.6733200530681511,4.0,0.0,0.0,0.0,3.6,1.9595917942265424,4.0,0.5924164126497858,0.3641876170225074,0.939186636867457,14.015648,56.97417,39.04151636399386,91.0,58.32186553943555,96.0,350.24,17.91955356586765,49.0,1371.94,1311.3285135312203,0.8242053992590195,0.8834185567069046,4.563492951201761
52400.0,1.97,420,125.0,300.0,9.4,0.1,1000.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,29.081953166869656,66.0,132.24028406228166,35.18633728227008,90.0,214.6,47.78535340457367,115.0,16.06,3.358928400546817,9.9,1945.598,2361.6429394842908,5620.6,83.96716132118806,59.936913713329965,171.0,943.02,1447.7247851715465,3743.3,58.369169944415006,137.0,46.46977512319163,113.0,88.2,35.97999444135588,81.0,81.6,34.331326802207926,75.0,5.2384,6.142491370771309,15.846,72.35149048913921,184.76,2.43,0.929429932808278,2.31,-0.0109772999999999,1.1902418371327568,2.8611135,6.596303393489046,16.973979976172497,0.2482192,0.0440854990735048,0.1324949999999999,3.851924777274863,9.0611,8.878,2.5748,3.153473094859064,-7.560980764999999,2.64142293539872,7.094607634999999,3.25402344,0.4985726308969626,1.516716973,0.0,0.0,2980.0,3309.6223349500165,9000.0,1880.0,1773.5839421916291,4300.0,0.6662,0.4107702033984451,0.9,28.037199999999995,1.5510201030289712,22.974,17.14,466.6018,178.22997100645,532.771,4.377599999999999,1.2557096161135346,3.52,76.8,29.579722784367,70.0,930.876,1250.1472434333484,3214.2,15.218,5.2,3.370459909270544,9.0,8.0,5.513619500836088,14.0,1.4,2.8,7.0,0.6,1.2,3.0,2.2,3.4,1.6,1.3564659966250538,3.0,2.0,1.6733200530681511,4.0,0.0,0.0,0.0,3.6,1.9595917942265424,4.0,0.5914164126497858,0.3652772278938725,0.939186636867457,14.015648,56.97417,38.164905345094205,88.0,56.46095996350044,91.0,351.92,18.41156158504759,49.0,1332.94,1280.479515806481,0.8242053992590195,0.8701620322316898,4.719339574967274
1355.0,3.3,300,30000.0,1000.0,4.6,0.15,1100.0,10.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.714285714285714,12.747148540688125,33.0,155.1723078118242,18.65446655227917,51.0,200.8095238095238,39.262994873543576,99.0,15.828571428571433,5.625379805771666,19.1,1288.5080952380952,1885.894535100036,4924.81,81.71326338365664,49.44302022689209,163.7,589.3857142857144,780.1934938790225,2213.3,49.38607219636045,110.0,45.08455145662815,108.0,88.33333333333333,40.9974834690332,103.0,78.05438673086796,32.37286028912179,80.0,2.583761904761905,2.9068110313334934,7.599,66.1107713735816,163.76,2.618095238095238,1.066005534907542,2.51,1.133764357142857,0.4744629492126345,1.4365635,7.034896589660069,16.22,0.2328114095238095,0.0919022544434233,0.2113609999999999,3.62914450888143,8.478974000000001,6.911428571428571,0.0,0.0,-5.172796322904762,2.6771217050812703,8.833080147,3.031955943190476,0.5651934605697956,1.5963665370000002,0.0,0.0,2404.7619047619046,3114.0963973329544,8000.0,2176.190476190476,3226.0701084556736,8300.0,0.7973333333333333,0.287762192383015,0.963,28.030095238095235,1.946796560525152,22.19904761904761,26.83,321.0750952380953,204.4873794345043,625.5,5.790952380952381,1.4444735563087625,3.53,75.19047619047619,35.10341056231682,90.0,697.2533333333333,1038.090457006028,2686.2,17.569523809523808,2.6666666666666665,2.189440749061457,7.0,4.9523809523809526,1.731396091685509,5.0,1.1428571428571428,2.356060357495806,6.0,0.7619047619047619,1.5707069049972038,4.0,0.0,0.0,1.238095238095238,0.9712418121129114,2.0,2.4761904761904763,1.9424836242258228,4.0,0.2857142857142857,0.4517539514526256,1.0,2.857142857142857,1.206558043744755,3.0,0.8976869656798543,0.3341208583824848,0.954,42.68312095238095,199.97342,34.8983623055578,79.0,51.54237848649741,99.0,337.7333333333333,18.098811677206434,51.69999999999999,1527.0238095238096,1547.600988905628,1.1490996437802097,0.7723709567401973,3.1322596895310446
835.0,3.3,300,30000.0,1000.0,3.9,0.15,1100.0,10.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.714285714285714,12.747148540688125,33.0,155.1723078118242,18.65446655227917,51.0,200.8095238095238,39.262994873543576,99.0,15.828571428571433,5.625379805771666,19.1,1288.5080952380952,1885.894535100036,4924.81,81.71326338365664,49.44302022689209,163.7,589.3857142857144,780.1934938790225,2213.3,49.38607219636045,110.0,45.08455145662815,108.0,88.33333333333333,40.9974834690332,103.0,78.05438673086796,32.37286028912179,80.0,2.583761904761905,2.9068110313334934,7.599,66.1107713735816,163.76,2.618095238095238,1.066005534907542,2.51,1.133764357142857,0.4744629492126345,1.4365635,7.034896589660069,16.22,0.2328114095238095,0.0919022544434233,0.2113609999999999,3.62914450888143,8.478974000000001,6.911428571428571,0.0,0.0,-5.172796322904762,2.6771217050812703,8.833080147,3.031955943190476,0.5651934605697956,1.5963665370000002,0.0,0.0,2404.7619047619046,3114.0963973329544,8000.0,2176.190476190476,3226.0701084556736,8300.0,0.7973333333333333,0.287762192383015,0.963,28.030095238095235,1.946796560525152,22.19904761904761,26.83,321.0750952380953,204.4873794345043,625.5,5.790952380952381,1.4444735563087625,3.53,75.19047619047619,35.10341056231682,90.0,697.2533333333333,1038.090457006028,2686.2,17.569523809523808,2.6666666666666665,2.189440749061457,7.0,4.9523809523809526,1.731396091685509,5.0,1.1428571428571428,2.356060357495806,6.0,0.7619047619047619,1.5707069049972038,4.0,0.0,0.0,1.238095238095238,0.9712418121129114,2.0,2.4761904761904763,1.9424836242258228,4.0,0.2857142857142857,0.4517539514526256,1.0,2.857142857142857,1.206558043744755,3.0,0.8976869656798543,0.3341208583824848,0.954,42.68312095238095,199.97342,34.8983623055578,79.0,51.54237848649741,99.0,337.7333333333333,18.098811677206434,51.69999999999999,1527.0238095238096,1547.600988905628,1.1490996437802097,0.7723709567401973,2.9222062774390163
